#n_l	theta_0	probability

1.4446	0.00063575	0.000168809
1.44557	0.00063575	6.70375e-05
1.44653	0.00063575	1.05421e-05
1.4475	0.00063575	1.37978e-06
1.44846	0.00063575	3.89212e-07
1.44942	0.00063575	4.17311e-08
1.45039	0.00063575	4.29117e-09
1.45135	0.00063575	2.29139e-10
1.45232	0.00063575	1.22784e-11
1.40507	0.00065225	0
1.40603	0.00065225	1.65516e-35
1.40699	0.00065225	4.6312e-24
1.40796	0.00065225	1.91034e-19
1.40892	0.00065225	3.09117e-14
1.40989	0.00065225	6.2493e-11
1.41085	0.00065225	1.00956e-10
1.41182	0.00065225	9.37835e-09
1.41278	0.00065225	2.65073e-08
1.41375	0.00065225	3.8181e-07
1.41471	0.00065225	1.65562e-06
1.41567	0.00065225	5.03346e-06
1.41664	0.00065225	2.59942e-05
1.4176	0.00065225	4.85479e-05
1.41857	0.00065225	9.68437e-05
1.41953	0.00065225	0.000149237
