#n_l	theta_0	probability

1.48538	-7.52688e-05	8070.1
1.48639	-7.52688e-05	543.184
1.4874	-7.52688e-05	102.379
1.48841	-7.52688e-05	1711.04
1.48942	-7.52688e-05	14.9792
1.49042	-7.52688e-05	31.4882
1.49143	-7.52688e-05	13.9423
1.49244	-7.52688e-05	0.825831
1.49345	-7.52688e-05	0.257014
1.49446	-7.52688e-05	0.0736472
1.49546	-7.52688e-05	7.86959e-05
1.49647	-7.52688e-05	0.000839675
1.49748	-7.52688e-05	5.98979e-05
1.49849	-7.52688e-05	8.44855e-08
1.4995	-7.52688e-05	4.75012e-06
1.4501	-7.05663e-05	0
1.45111	-7.05663e-05	9.57067e-07
1.45212	-7.05663e-05	0.814677
1.45313	-7.05663e-05	0.318661
1.45414	-7.05663e-05	0.934997
1.45514	-7.05663e-05	910.048
1.45615	-7.05663e-05	14.2543
1.45716	-7.05663e-05	4723.53
1.45817	-7.05663e-05	103.072
1.45918	-7.05663e-05	22318.6
1.46018	-7.05663e-05	1122.26
1.46119	-7.05663e-05	184799
1.4622	-7.05663e-05	4701.98
1.46321	-7.05663e-05	759989
1.46422	-7.05663e-05	273177
1.46522	-7.05663e-05	423037
1.46623	-7.05663e-05	185585
1.46724	-7.05663e-05	677081
1.46825	-7.05663e-05	1.84297e+06
1.46926	-7.05663e-05	36045.6
1.47026	-7.05663e-05	1.76923e+06
1.47127	-7.05663e-05	139190
1.47228	-7.05663e-05	3.4881e+06
1.47329	-7.05663e-05	1.2616e+06
1.4743	-7.05663e-05	121533
1.4753	-7.05663e-05	1.85211e+06
1.47631	-7.05663e-05	37498.1
1.47732	-7.05663e-05	449954
1.47833	-7.05663e-05	90416.8
1.47934	-7.05663e-05	60241.7
1.48034	-7.05663e-05	80085.2
1.48135	-7.05663e-05	11856.1
1.48236	-7.05663e-05	94827.6
1.48337	-7.05663e-05	10316.2
1.48438	-7.05663e-05	782.581
1.48538	-7.05663e-05	4621.13
1.48639	-7.05663e-05	2954.36
1.4874	-7.05663e-05	143.31
1.48841	-7.05663e-05	172.461
1.48942	-7.05663e-05	85.9711
1.49042	-7.05663e-05	24.9427
1.49143	-7.05663e-05	6.34705
1.49244	-7.05663e-05	0.46448
1.49345	-7.05663e-05	0.238497
1.49446	-7.05663e-05	0.154715
1.49546	-7.05663e-05	0.000328691
1.49647	-7.05663e-05	0.00229003
1.49748	-7.05663e-05	9.72523e-05
1.49849	-7.05663e-05	1.46822e-07
1.4995	-7.05663e-05	7.04977e-07
1.4501	-6.58638e-05	0
