#n_l	N_0	probability

1.47127	0.07	3.8666e-14
1.47228	0.07	6.78719e-16
1.47329	0.07	1.67094e-14
1.4743	0.07	3.46973e-15
1.4753	0.07	2.29445e-15
1.47631	0.07	1.3498e-14
1.47732	0.07	2.4881e-16
1.47833	0.07	1.267e-14
1.47934	0.07	4.24414e-16
1.48034	0.07	9.87851e-17
1.48135	0.07	3.11441e-16
1.48236	0.07	1.63006e-17
1.48337	0.07	3.60718e-17
1.48438	0.07	5.16437e-17
1.48538	0.07	8.24061e-19
1.48639	0.07	7.6806e-18
1.4874	0.07	6.68083e-19
1.48841	0.07	1.40761e-19
1.48942	0.07	2.37052e-19
1.49042	0.07	1.39314e-20
1.49143	0.07	1.70118e-20
1.49244	0.07	4.09233e-21
1.49345	0.07	4.45631e-22
1.49446	0.07	1.1933e-22
1.49546	0.07	1.28133e-22
1.49647	0.07	7.30448e-27
1.49748	0.07	3.57268e-25
1.49849	0.07	1.82136e-27
1.4995	0.07	1.83529e-32
1.4501	0.074	0
1.45111	0.074	9.43926e-25
1.45212	0.074	2.12574e-20
1.45313	0.074	5.59042e-25
1.45414	0.074	1.76674e-18
1.45514	0.074	4.30803e-23
1.45615	0.074	2.49142e-17
1.45716	0.074	1.83888e-20
1.45817	0.074	1.79054e-16
1.45918	0.074	1.07595e-17
1.46018	0.074	6.86592e-16
1.46119	0.074	3.35878e-17
1.4622	0.074	7.15125e-16
1.46321	0.074	1.67265e-17
1.46422	0.074	2.14373e-15
1.46522	0.074	1.7134e-17
1.46623	0.074	6.61821e-15
1.46724	0.074	2.23866e-16
1.46825	0.074	7.70033e-16
1.46926	0.074	3.85082e-15
1.47026	0.074	1.96724e-16
1.47127	0.074	6.61384e-15
1.47228	0.074	2.56805e-17
1.47329	0.074	3.80049e-15
1.4743	0.074	9.11057e-17
1.4753	0.074	8.7939e-16
1.47631	0.074	3.54856e-16
1.47732	0.074	2.2198e-17
1.47833	0.074	3.11423e-16
1.47934	0.074	8.60005e-18
1.48034	0.074	4.06411e-17
1.48135	0.074	1.07202e-16
1.48236	0.074	1.21888e-18
1.48337	0.074	3.31475e-18
1.48438	0.074	1.65141e-18
1.48538	0.074	8.42548e-20
1.48639	0.074	2.54682e-18
1.4874	0.074	2.84828e-20
1.48841	0.074	4.65395e-21
1.48942	0.074	3.16314e-20
1.49042	0.074	4.1657e-22
1.49143	0.074	1.46032e-22
1.49244	0.074	6.45228e-22
1.49345	0.074	1.34631e-24
1.49446	0.074	1.08574e-23
1.49546	0.074	4.57943e-24
1.49647	0.074	6.76172e-28
1.49748	0.074	1.63775e-26
1.49849	0.074	6.83021e-29
1.4995	0.074	3.43885e-32
1.4501	0.078	0
1.45111	0.078	2.00548e-26
1.45212	0.078	7.11134e-22
1.45313	0.078	5.4077e-27
1.45414	0.078	2.67578e-19
1.45514	0.078	3.80653e-24
1.45615	0.078	1.20038e-18
1.45716	0.078	5.07775e-20
1.45817	0.078	1.52633e-17
1.45918	0.078	5.45626e-19
1.46018	0.078	4.8889e-17
1.46119	0.078	1.61431e-18
1.4622	0.078	5.89796e-17
1.46321	0.078	9.79757e-19
1.46422	0.078	1.17653e-16
1.46522	0.078	1.37675e-18
1.46623	0.078	2.96238e-16
1.46724	0.078	4.62065e-17
1.46825	0.078	1.66301e-16
1.46926	0.078	7.64033e-17
1.47026	0.078	3.77546e-17
1.47127	0.078	6.92905e-17
1.47228	0.078	4.11158e-18
1.47329	0.078	7.53896e-17
1.4743	0.078	1.29337e-17
1.4753	0.078	8.85529e-18
1.47631	0.078	1.55284e-17
1.47732	0.078	4.99236e-19
1.47833	0.078	2.26841e-17
1.47934	0.078	4.36548e-19
1.48034	0.078	1.66693e-18
1.48135	0.078	1.08177e-18
1.48236	0.078	4.58855e-20
1.48337	0.078	9.04603e-19
1.48438	0.078	1.47836e-19
1.48538	0.078	1.37471e-20
1.48639	0.078	1.45185e-19
1.4874	0.078	1.80054e-21
1.48841	0.078	6.04684e-22
1.48942	0.078	3.5182e-21
1.49042	0.078	5.67537e-23
1.49143	0.078	1.79494e-22
1.49244	0.078	5.37571e-23
1.49345	0.078	7.99598e-26
1.49446	0.078	3.99614e-25
1.49546	0.078	1.42435e-26
1.49647	0.078	2.36564e-28
1.49748	0.078	3.06837e-27
1.49849	0.078	1.84813e-32
1.4995	0.078	3.90505e-33
