#gamma	N_0	probability

2.68834e-05	0.68449	1.09049e-311
2.68844e-05	0.68449	0
2.68855e-05	0.68449	0
2.68865e-05	0.68449	0
2.68876e-05	0.68449	0
2.68886e-05	0.68449	0
2.68897e-05	0.68449	0
2.68907e-05	0.68449	0
2.68918e-05	0.68449	0
2.68928e-05	0.68449	0
2.68939e-05	0.68449	0
2.68949e-05	0.68449	0
2.6896e-05	0.68449	0
2.6897e-05	0.68449	0
2.68981e-05	0.68449	0
2.68991e-05	0.68449	0
2.69002e-05	0.68449	0
2.69012e-05	0.68449	0
2.69023e-05	0.68449	0
2.69033e-05	0.68449	0
2.69044e-05	0.68449	0
2.69054e-05	0.68449	0
2.69065e-05	0.68449	0
2.69075e-05	0.68449	0
2.69086e-05	0.68449	0
2.69096e-05	0.68449	0
2.69107e-05	0.68449	0
2.69117e-05	0.68449	0
2.69128e-05	0.68449	0
2.69138e-05	0.68449	0
2.69149e-05	0.68449	0
2.69159e-05	0.68449	0
2.6917e-05	0.68449	0
2.6918e-05	0.68449	0
2.69191e-05	0.68449	0
2.69201e-05	0.68449	0
2.69212e-05	0.68449	0
2.69222e-05	0.68449	0
2.69233e-05	0.68449	0
2.69243e-05	0.68449	0
2.69254e-05	0.68449	0
2.69264e-05	0.68449	0
2.69275e-05	0.68449	0
2.69285e-05	0.68449	0
2.69296e-05	0.68449	0
2.69306e-05	0.68449	0
2.69317e-05	0.68449	0
2.69327e-05	0.68449	0
2.69338e-05	0.68449	0
2.69348e-05	0.68449	0
2.69359e-05	0.68449	0
2.69369e-05	0.68449	0
2.6938e-05	0.68449	0
2.6939e-05	0.68449	0
2.69401e-05	0.68449	0
2.69411e-05	0.68449	0
2.69422e-05	0.68449	0
2.69432e-05	0.68449	0
2.69443e-05	0.68449	0
2.68403e-05	0.68527	49897.2
2.68414e-05	0.68527	50374.1
2.68424e-05	0.68527	42560.7
2.68435e-05	0.68527	43302.6
2.68445e-05	0.68527	49909.2
2.68456e-05	0.68527	61627.6
2.68466e-05	0.68527	80017.9
2.68477e-05	0.68527	92687.5
2.68487e-05	0.68527	191700
2.68498e-05	0.68527	360178
2.68508e-05	0.68527	424647
2.68519e-05	0.68527	1.1728e+06
2.68529e-05	0.68527	1.57899e+06
2.6854e-05	0.68527	2.18213e+06
2.6855e-05	0.68527	4.92281e+06
2.68561e-05	0.68527	4.73668e+06
2.68571e-05	0.68527	3.74979e+06
2.68582e-05	0.68527	3.66457e+06
2.68592e-05	0.68527	4.47024e+06
2.68603e-05	0.68527	5.72329e+06
2.68613e-05	0.68527	6.34213e+06
2.68624e-05	0.68527	6.7759e+06
2.68634e-05	0.68527	5.81459e+06
2.68645e-05	0.68527	5.41909e+06
2.68655e-05	0.68527	5.47276e+06
2.68666e-05	0.68527	4.37642e+06
2.68676e-05	0.68527	2.44011e+06
2.68687e-05	0.68527	1.93887e+06
2.68697e-05	0.68527	1.29047e+06
2.68708e-05	0.68527	586090
2.68718e-05	0.68527	606550
2.68729e-05	0.68527	447789
2.68739e-05	0.68527	400975
2.6875e-05	0.68527	339324
2.6876e-05	0.68527	255067
2.68771e-05	0.68527	188597
2.68781e-05	0.68527	157386
2.68792e-05	0.68527	128302
2.68802e-05	0.68527	62143.3
2.68813e-05	0.68527	32912.6
2.68823e-05	0.68527	19974.1
2.68834e-05	0.68527	3379.22
2.68844e-05	0.68527	2.26822e-311
2.68855e-05	0.68527	0
2.68865e-05	0.68527	0
2.68876e-05	0.68527	0
2.68886e-05	0.68527	0
2.68897e-05	0.68527	0
2.68907e-05	0.68527	0
2.68918e-05	0.68527	0
2.68928e-05	0.68527	0
2.68939e-05	0.68527	0
2.68949e-05	0.68527	0
2.6896e-05	0.68527	0
2.6897e-05	0.68527	0
2.68981e-05	0.68527	0
2.68991e-05	0.68527	0
2.69002e-05	0.68527	0
2.69012e-05	0.68527	0
2.69023e-05	0.68527	0
2.69033e-05	0.68527	0
2.69044e-05	0.68527	0
2.69054e-05	0.68527	0
2.69065e-05	0.68527	0
2.69075e-05	0.68527	0
