#n_l	theta_0	probability

1.40972	0.00026	2.00874e-59
1.41073	0.00026	1.27989e-55
1.41174	0.00026	1.00854e-53
1.41274	0.00026	3.1872e-52
1.41375	0.00026	4.73414e-51
1.41476	0.00026	4.36398e-50
1.41577	0.00026	2.59965e-49
1.41678	0.00026	9.92739e-49
1.41778	0.00026	3.21725e-48
1.41879	0.00026	9.13137e-48
1.4198	0.00026	2.27346e-47
1.42081	0.00026	5.23082e-47
1.42182	0.00026	1.04051e-46
1.42282	0.00026	2.02218e-46
1.42383	0.00026	3.71542e-46
1.42484	0.00026	6.00073e-46
1.42585	0.00026	8.97589e-46
