#gamma	N_0	probability

2.69031e-05	0.296292	1.44357e+06
2.69154e-05	0.296292	379081
2.69277e-05	0.296292	18650
2.69399e-05	0.296292	24596.3
2.69522e-05	0.296292	71791.9
2.69645e-05	0.296292	219699
2.69768e-05	0.296292	101124
2.6989e-05	0.296292	444581
2.70013e-05	0.296292	694456
2.70136e-05	0.296292	798047
2.70259e-05	0.296292	9.8589e+06
2.70381e-05	0.296292	377733
2.70504e-05	0.296292	2097.9
2.70627e-05	0.296292	4940.13
2.7075e-05	0.296292	34835.5
2.70873e-05	0.296292	105829
2.70995e-05	0.296292	99879.9
2.71118e-05	0.296292	134975
2.71241e-05	0.296292	138036
2.71364e-05	0.296292	148198
2.71486e-05	0.296292	836143
2.71609e-05	0.296292	64387.9
2.71732e-05	0.296292	1250.2
2.71855e-05	0.296292	1482.04
2.71977e-05	0.296292	4471.95
2.721e-05	0.296292	3892.84
2.72223e-05	0.296292	15036.4
2.72346e-05	0.296292	34738.2
2.72468e-05	0.296292	11188.4
2.72591e-05	0.296292	41.755
2.72714e-05	0.296292	18459.6
2.72837e-05	0.296292	25.2124
2.72959e-05	0.296292	205.384
2.73082e-05	0.296292	548.924
2.73205e-05	0.296292	810.759
2.73328e-05	0.296292	577.934
2.7345e-05	0.296292	2961.8
2.73573e-05	0.296292	603.896
2.73696e-05	0.296292	1405.77
2.73819e-05	0.296292	8247.87
2.73941e-05	0.296292	0.944274
2.74064e-05	0.296292	12.2712
2.74187e-05	0.296292	23.0838
2.7431e-05	0.296292	22.2729
2.74433e-05	0.296292	29.7878
2.74555e-05	0.296292	143.42
2.74678e-05	0.296292	51.0555
2.74801e-05	0.296292	0
2.74924e-05	0.296292	0
2.75046e-05	0.296292	0
2.75169e-05	0.296292	0
2.75292e-05	0.296292	0
2.75415e-05	0.296292	0
2.63261e-05	0.29726	9059.66
2.63384e-05	0.29726	5649.99
2.63507e-05	0.29726	3024.26
2.6363e-05	0.29726	8759.28
2.63752e-05	0.29726	30528.6
2.63875e-05	0.29726	90127.9
2.63998e-05	0.29726	2.71394e+06
2.64121e-05	0.29726	3.47178e+06
2.64243e-05	0.29726	1.01692e+06
2.64366e-05	0.29726	3112.2
2.64489e-05	0.29726	10912.4
2.64612e-05	0.29726	160191
2.64734e-05	0.29726	68360.3
2.64857e-05	0.29726	68315.3
2.6498e-05	0.29726	229463
2.65103e-05	0.29726	1.20594e+06
2.65226e-05	0.29726	177131
