#gamma	N_0	probability

2.64729e-05	0.267738	0.00488987
2.64889e-05	0.267738	0.00524406
2.6505e-05	0.267738	0.010492
2.6521e-05	0.267738	0.0114209
2.65371e-05	0.267738	0.0378699
2.65531e-05	0.267738	0.0215581
2.65691e-05	0.267738	0.0320177
2.65852e-05	0.267738	0.0160115
2.66012e-05	0.267738	0.0852565
2.66172e-05	0.267738	0.0261994
2.66333e-05	0.267738	0.0432528
2.66493e-05	0.267738	0.0594788
2.66654e-05	0.267738	0.0764207
2.66814e-05	0.267738	0.048702
2.66974e-05	0.267738	0.307095
2.67135e-05	0.267738	0.125147
2.67295e-05	0.267738	0.0649473
2.67455e-05	0.267738	0.179721
2.67616e-05	0.267738	0.179419
2.67776e-05	0.267738	0.146549
2.67937e-05	0.267738	0.369926
2.68097e-05	0.267738	0.0994636
2.68257e-05	0.267738	0.169849
2.68418e-05	0.267738	0.166093
2.68578e-05	0.267738	0.215704
2.68739e-05	0.267738	0.135895
2.68899e-05	0.267738	0.587612
2.69059e-05	0.267738	0.124602
2.6922e-05	0.267738	0.168702
2.6938e-05	0.267738	0.135694
2.6954e-05	0.267738	0.172656
2.69701e-05	0.267738	0.0898042
2.69861e-05	0.267738	0.469582
2.70022e-05	0.267738	0.0784978
2.70182e-05	0.267738	0.0985076
2.70342e-05	0.267738	0.0888507
2.70503e-05	0.267738	0.083591
2.70663e-05	0.267738	0.0449474
2.70823e-05	0.267738	0.285885
2.70984e-05	0.267738	0.0282029
2.71144e-05	0.267738	0.053998
2.71305e-05	0.267738	0.0347304
2.71465e-05	0.267738	0.0283948
2.71625e-05	0.267738	0.0160478
2.71786e-05	0.267738	0.141257
2.71946e-05	0.267738	0.00751741
2.72107e-05	0.267738	0.0143066
2.72267e-05	0.267738	0.00453214
2.72427e-05	0.267738	0.00716474
2.72588e-05	0.267738	0.00289623
2.72748e-05	0.267738	0.024068
2.72908e-05	0.267738	0.00211177
2.73069e-05	0.267738	0.000910302
2.73229e-05	0.267738	0.000986731
2.7339e-05	0.267738	0.00124785
2.7355e-05	0.267738	0.000445412
2.7371e-05	0.267738	0.00240729
2.73871e-05	0.267738	0.00022217
2.74031e-05	0.267738	0.000202601
2.74191e-05	0.267738	3.80338e-05
2.74352e-05	0.267738	3.08771e-05
2.74512e-05	0.267738	2.74486e-05
2.74673e-05	0.267738	0.000190273
2.74833e-05	0.267738	1.54909e-05
2.74993e-05	0.267738	1.24978e-05
2.75154e-05	0.267738	4.86928e-06
2.75314e-05	0.267738	0
2.75474e-05	0.267738	0
2.75635e-05	0.267738	0
2.75795e-05	0.267738	0
2.75956e-05	0.267738	0
2.76116e-05	0.267738	0
2.76276e-05	0.267738	0
2.76437e-05	0.267738	0
2.76597e-05	0.267738	0
2.76758e-05	0.267738	0
2.76918e-05	0.267738	0
2.77078e-05	0.267738	0
2.77239e-05	0.267738	0
2.77399e-05	0.267738	0
2.77559e-05	0.267738	0
2.7772e-05	0.267738	0
2.61842e-05	0.270454	2.06402e-12
2.62003e-05	0.270454	7.29808e-08
2.62163e-05	0.270454	1.81655e-05
2.62323e-05	0.270454	8.34226e-05
2.62484e-05	0.270454	7.37933e-05
2.62644e-05	0.270454	0.000116938
2.62804e-05	0.270454	0.000360945
2.62965e-05	0.270454	0.00075411
2.63125e-05	0.270454	0.000644183
2.63286e-05	0.270454	0.00237179
2.63446e-05	0.270454	0.00184796
2.63606e-05	0.270454	0.00423927
2.63767e-05	0.270454	0.00387478
2.63927e-05	0.270454	0.00713283
2.64088e-05	0.270454	0.0154127
2.64248e-05	0.270454	0.0170488
2.64408e-05	0.270454	0.0256439
2.64569e-05	0.270454	0.0343019
2.64729e-05	0.270454	0.0316271
2.64889e-05	0.270454	0.0744729
2.6505e-05	0.270454	0.128939
2.6521e-05	0.270454	0.0947727
2.65371e-05	0.270454	0.19368
2.65531e-05	0.270454	0.153751
2.65691e-05	0.270454	0.182999
2.65852e-05	0.270454	0.819974
2.66012e-05	0.270454	0.469466
2.66172e-05	0.270454	0.485363
2.66333e-05	0.270454	0.289416
2.66493e-05	0.270454	0.402178
2.66654e-05	0.270454	0.720588
2.66814e-05	0.270454	0.716004
2.66974e-05	0.270454	0.659359
2.67135e-05	0.270454	1.0422
2.67295e-05	0.270454	1.44107
2.67455e-05	0.270454	0.97376
2.67616e-05	0.270454	2.2044
2.67776e-05	0.270454	1.0223
2.67937e-05	0.270454	2.57495
2.68097e-05	0.270454	0.769837
2.68257e-05	0.270454	2.21109
2.68418e-05	0.270454	0.775487
2.68578e-05	0.270454	4.00489
2.68739e-05	0.270454	1.41792
2.68899e-05	0.270454	1.99607
2.69059e-05	0.270454	0.836796
2.6922e-05	0.270454	2.01787
2.6938e-05	0.270454	1.50782
2.6954e-05	0.270454	2.64057
2.69701e-05	0.270454	1.34377
2.69861e-05	0.270454	1.91068
2.70022e-05	0.270454	0.598402
2.70182e-05	0.270454	1.14247
2.70342e-05	0.270454	0.978624
2.70503e-05	0.270454	0.7559
2.70663e-05	0.270454	0.873999
2.70823e-05	0.270454	0.40468
2.70984e-05	0.270454	0.264773
2.71144e-05	0.270454	0.258833
2.71305e-05	0.270454	0.473783
2.71465e-05	0.270454	0.21161
2.71625e-05	0.270454	0.341648
2.71786e-05	0.270454	0.143461
2.71946e-05	0.270454	0.0902882
2.72107e-05	0.270454	0.0679612
2.72267e-05	0.270454	0.0401374
2.72427e-05	0.270454	0.0475534
2.72588e-05	0.270454	0.0574396
2.72748e-05	0.270454	0.0295411
2.72908e-05	0.270454	0.0180581
2.73069e-05	0.270454	0.00332975
2.73229e-05	0.270454	0.0096302
2.7339e-05	0.270454	0.0062206
2.7355e-05	0.270454	0.00651943
2.7371e-05	0.270454	0.00603294
2.73871e-05	0.270454	0.00260747
2.74031e-05	0.270454	0.000964432
2.74191e-05	0.270454	0.000817238
2.74352e-05	0.270454	0.000267514
2.74512e-05	0.270454	0.000325692
2.74673e-05	0.270454	0.00042243
2.74833e-05	0.270454	0.000207909
2.74993e-05	0.270454	8.90135e-05
2.75154e-05	0.270454	8.96312e-05
2.75314e-05	0.270454	2.96121e-06
2.75474e-05	0.270454	0
2.75635e-05	0.270454	0
2.75795e-05	0.270454	0
2.75956e-05	0.270454	0
2.76116e-05	0.270454	0
2.76276e-05	0.270454	0
2.76437e-05	0.270454	0
2.76597e-05	0.270454	0
2.76758e-05	0.270454	0
2.76918e-05	0.270454	0
2.77078e-05	0.270454	0
2.77239e-05	0.270454	0
2.77399e-05	0.270454	0
2.77559e-05	0.270454	0
2.7772e-05	0.270454	0
2.61842e-05	0.27317	9.25077e-13
2.62003e-05	0.27317	3.68778e-08
2.62163e-05	0.27317	7.74677e-05
2.62323e-05	0.27317	0.000572078
2.62484e-05	0.27317	0.000348815
2.62644e-05	0.27317	0.000799091
2.62804e-05	0.27317	0.00154313
2.62965e-05	0.27317	0.00315601
