#n_l	N_0	probability

1.42287	0.22868	60529.2
1.42294	0.22868	55373.5
1.42301	0.22868	63148
1.42308	0.22868	58701
1.42315	0.22868	62333.4
1.42322	0.22868	37402.1
1.42329	0.22868	38561.2
1.42337	0.22868	39159
1.42344	0.22868	20939.1
1.42351	0.22868	15591.9
1.42358	0.22868	11262.5
1.42365	0.22868	8582.21
1.42372	0.22868	3828.3
1.42379	0.22868	2698.93
1.42386	0.22868	1764.75
1.42393	0.22868	996.894
1.424	0.22868	497.466
1.42407	0.22868	234.417
1.42414	0.22868	147.865
1.42421	0.22868	66.6123
1.42428	0.22868	24.6578
1.42435	0.22868	15.1576
1.42442	0.22868	6.2073
1.42449	0.22868	3.53942
1.42456	0.22868	1.1113
1.42464	0.22868	0.496335
1.42471	0.22868	0.197489
1.42478	0.22868	0.0859767
1.42485	0.22868	0.0190106
1.42492	0.22868	0.0140166
1.42499	0.22868	0.00729892
1.42506	0.22868	0.00202734
1.42513	0.22868	0.000665798
1.4252	0.22868	0.000285116
1.42527	0.22868	0.000132749
1.42534	0.22868	8.556e-06
1.42541	0.22868	9.54984e-07
1.42548	0.22868	1.97622e-08
1.42555	0.22868	6.357e-09
1.42562	0.22868	6.97303e-10
1.42569	0.22868	1.91782e-10
1.42576	0.22868	7.30318e-11
1.42583	0.22868	1.33902e-12
1.42591	0.22868	6.81106e-13
1.42598	0.22868	3.42003e-13
1.42605	0.22868	1.181e-13
1.42612	0.22868	4.15307e-14
1.42619	0.22868	1.70665e-14
1.42626	0.22868	2.47491e-15
1.42633	0.22868	5.93467e-16
1.41934	0.22892	3.78839e-16
1.41941	0.22892	8.95947e-16
1.41948	0.22892	1.57642e-13
1.41955	0.22892	4.25371e-12
1.41963	0.22892	7.64002e-12
