#n_l	theta_0	probability

1.42238	-0.000272128	3.31364e-13
1.42245	-0.000272128	5.27046e-13
1.42252	-0.000272128	8.21843e-13
1.42259	-0.000272128	1.24272e-12
1.42266	-0.000272128	1.58608e-12
1.42273	-0.000272128	2.05085e-12
1.4228	-0.000272128	2.60389e-12
1.42287	-0.000272128	3.04192e-12
1.42294	-0.000272128	3.24167e-12
1.42301	-0.000272128	3.53293e-12
1.42308	-0.000272128	3.75176e-12
1.42315	-0.000272128	3.57407e-12
1.42322	-0.000272128	3.35679e-12
1.42329	-0.000272128	3.27896e-12
1.42337	-0.000272128	2.99419e-12
1.42344	-0.000272128	2.32555e-12
1.42351	-0.000272128	2.07544e-12
1.42358	-0.000272128	1.84112e-12
1.42365	-0.000272128	1.39461e-12
1.42372	-0.000272128	1.0609e-12
1.42379	-0.000272128	7.925e-13
1.42386	-0.000272128	6.5786e-13
1.42393	-0.000272128	4.56008e-13
1.424	-0.000272128	3.10177e-13
1.42407	-0.000272128	2.29951e-13
1.42414	-0.000272128	1.65886e-13
1.42421	-0.000272128	1.10108e-13
1.42428	-0.000272128	7.47932e-14
1.42435	-0.000272128	5.12304e-14
1.42442	-0.000272128	3.3615e-14
1.42449	-0.000272128	2.12866e-14
1.42456	-0.000272128	1.38889e-14
1.42464	-0.000272128	9.47466e-15
1.42471	-0.000272128	6.32342e-15
1.42478	-0.000272128	4.08851e-15
1.42485	-0.000272128	2.57643e-15
1.42492	-0.000272128	1.65389e-15
1.42499	-0.000272128	1.08647e-15
1.42506	-0.000272128	6.40795e-16
1.42513	-0.000272128	3.7622e-16
1.4252	-0.000272128	2.19788e-16
1.42527	-0.000272128	1.18698e-16
1.42534	-0.000272128	5.81833e-17
1.42541	-0.000272128	2.80633e-17
1.42548	-0.000272128	1.50906e-17
1.42555	-0.000272128	6.26552e-18
1.42562	-0.000272128	2.53637e-18
1.42569	-0.000272128	9.31707e-19
1.42576	-0.000272128	3.68027e-19
1.42583	-0.000272128	1.75019e-19
